,Date,Value
761,2010-06-01,-51.27299999999923
762,2010-07-01,-51.27300000000105
763,2010-08-01,-53.641999999999825
764,2010-09-01,-53.641999999999825
765,2010-10-01,-53.642000000001644
766,2010-11-01,-14.9950000000008
767,2010-12-01,-14.9950000000008
768,2011-01-01,-14.994999999998981
769,2011-02-01,-70.12033333333238
770,2011-03-01,-70.12033333333238
771,2011-04-01,-70.12033333333238
772,2011-05-01,-31.887000000000626
773,2011-06-01,-31.887000000000626
774,2011-07-01,-31.887000000000626
775,2011-08-01,-68.20333333333292
776,2011-09-01,-68.20333333333292
777,2011-10-01,-68.20333333333292
778,2011-11-01,-74.4326666666675
779,2011-12-01,-74.4326666666675
780,2012-01-01,-74.43266666666568
781,2012-02-01,-44.16633333333266
782,2012-03-01,-44.16633333333266
783,2012-04-01,-44.16633333333448
784,2012-05-01,-34.964666666666744
785,2012-06-01,-34.964666666666744
786,2012-07-01,-34.96466666666856
787,2012-08-01,-33.90400000000045
788,2012-09-01,-33.90400000000045
789,2012-10-01,-33.90399999999863
790,2012-11-01,-70.24266666666517
791,2012-12-01,-70.24266666666517
792,2013-01-01,-70.24266666666881
793,2013-02-01,-22.77833333333183
794,2013-03-01,-22.77833333333183
795,2013-04-01,-22.778333333335468
796,2013-05-01,-70.27400000000125
797,2013-06-01,-70.27400000000125
798,2013-07-01,-70.27399999999761
799,2013-08-01,-78.12966666666762
800,2013-09-01,-78.12966666666762
801,2013-10-01,-78.12966666666398
802,2013-11-01,-7.139333333332615
803,2013-12-01,-7.139333333332615
804,2014-01-01,-7.139333333336253
805,2014-02-01,-109.45133333333433
806,2014-03-01,-109.45133333333433
807,2014-04-01,-109.4513333333307
808,2014-05-01,-96.2493333333332
809,2014-06-01,-96.2493333333332
810,2014-07-01,-96.2493333333332
811,2014-08-01,-42.751666666667006
812,2014-09-01,-42.751666666667006
813,2014-10-01,-42.751666666667006
814,2014-11-01,-44.75533333333442
815,2014-12-01,-44.75533333333442
816,2015-01-01,-44.75533333333078
817,2015-02-01,-78.40899999999965
818,2015-03-01,-78.40899999999965
819,2015-04-01,-78.40899999999965
820,2015-05-01,-41.769333333333634
821,2015-06-01,-41.769333333333634
822,2015-07-01,-41.769333333333634
823,2015-08-01,-2.037333333333663
824,2015-09-01,-2.037333333333663
825,2015-10-01,-2.037333333333663
826,2015-11-01,-24.486000000000786
827,2015-12-01,-24.486000000000786
828,2016-01-01,-24.485999999997148
829,2016-02-01,-70.9900000000016
830,2016-03-01,-70.9900000000016
831,2016-04-01,-70.98999999999796
832,2016-05-01,-56.49666666666599
833,2016-06-01,-56.49666666666599
834,2016-07-01,-56.496666666669626
835,2016-08-01,-61.71333333333314
836,2016-09-01,-61.71333333333314
837,2016-10-01,-61.71333333333314
838,2016-11-01,-66.1826666666675
839,2016-12-01,-66.1826666666675
840,2017-01-01,-66.18266666666386
841,2017-02-01,-55.40599999999904
842,2017-03-01,-55.40599999999904
843,2017-04-01,-55.40599999999904
844,2017-05-01,-85.01833333333343
845,2017-06-01,-85.01833333333343
846,2017-07-01,-85.01833333333343
847,2017-08-01,-102.40200000000186
848,2017-09-01,-102.40200000000186
849,2017-10-01,-102.40199999999822
850,2017-11-01,-81.41633333333448
851,2017-12-01,-81.41633333333448
852,2018-01-01,-81.41633333333084
853,2018-02-01,-115.67266666666546
854,2018-03-01,-115.67266666666546
855,2018-04-01,-115.6726666666691
856,2018-05-01,-79.85833333333358
857,2018-06-01,-79.85833333333358
858,2018-07-01,-79.85833333333358
859,2018-08-01,-49.35066666666535
860,2018-09-01,-49.35066666666535
861,2018-10-01,-49.350666666668985
862,2018-11-01,-67.00766666666823
863,2018-12-01,-67.00766666666823
864,2019-01-01,-67.00766666666459
865,2019-02-01,-80.47999999999956
866,2019-03-01,-80.47999999999956
867,2019-04-01,-80.4800000000032
868,2019-05-01,-67.42433333333247
869,2019-06-01,-67.42433333333247
870,2019-07-01,-67.42433333333247
871,2019-08-01,-62.19466666666631
872,2019-09-01,-62.19466666666631
873,2019-10-01,-62.19466666666631
874,2019-11-01,63.727999999999156
875,2019-12-01,63.727999999999156
876,2020-01-01,63.728000000002794
